Country,Year,Total_Energy_Consumption_EJ,,,,
Algeria,1978,0.40810131,,,,
Algeria,1979,0.53474476,,,,
Algeria,1980,0.637714603,,,,
Algeria,1981,0.774670242,,,,
Algeria,1982,0.893203605,,,,
Algeria,1983,0.975480009,,,,
Algeria,1984,0.936706329,,,,
Algeria,1985,0.94426769,,,,
Algeria,1986,0.998965963,,,,
Algeria,1987,1.026605177,,,,
Algeria,1988,1.099518592,,,,
Algeria,1989,1.069445795,,,,
Algeria,1990,1.133905432,,,,
Algeria,1991,1.123542282,,,,
Algeria,1992,1.152816792,,,,
Algeria,1993,1.072781914,,,,
Algeria,1994,1.086915977,,,,
Algeria,1995,1.127321435,,,,
Algeria,1996,1.115729039,,,,
Algeria,1997,1.072295135,,,,
Algeria,1998,1.1100564,,,,
Algeria,1999,1.121163044,,,,
Algeria,2000,1.079804302,,,,
Algeria,2001,1.118926647,,,,
Algeria,2002,1.159021888,,,,
Algeria,2003,1.212919592,,,,
Algeria,2004,1.259200055,,,,
Algeria,2005,1.318577501,,,,
Algeria,2006,1.365192172,,,,
Algeria,2007,1.438703194,,,,
Algeria,2008,1.524804989,,,,
Algeria,2009,1.615893591,,,,
Algeria,2010,1.580381629,,,,
Algeria,2011,1.672157765,,,,
Algeria,2012,1.827618772,,,,
Algeria,2013,1.933116549,,,,
Algeria,2014,2.108207774,,,,
Algeria,2015,2.223065275,,,,
Algeria,2016,2.221184997,,,,
Algeria,2017,2.245660809,,,,
Algeria,2018,2.410631284,,,,
Algeria,2019,2.499655969,,,,
Algeria,2020,2.336035827,,,,
Algeria,2021,2.547458382,,,,
Algeria,2022,2.643088117,,,,
Algeria,2023,2.53800992,,,,
Egypt,1965,0.330030039,,,,
Egypt,1966,0.347265889,,,,
Egypt,1967,0.297305313,,,,
Egypt,1968,0.320823288,,,,
Egypt,1969,0.264150608,,,,
Egypt,1970,0.329153856,,,,
Egypt,1971,0.338365369,,,,
Egypt,1972,0.375444045,,,,
Egypt,1973,0.354861866,,,,
Egypt,1974,0.403334351,,,,
Egypt,1975,0.447437592,,,,
Egypt,1976,0.535046556,,,,
Egypt,1977,0.580577185,,,,
Egypt,1978,0.613273716,,,,
Egypt,1979,0.669894114,,,,
Egypt,1980,0.761983996,,,,
Egypt,1981,0.867943231,,,,
Egypt,1982,0.968395006,,,,
Egypt,1983,1.046924828,,,,
Egypt,1984,1.141604465,,,,
Egypt,1985,1.183857976,,,,
Egypt,1986,1.210739583,,,,
Egypt,1987,1.283868726,,,,
Egypt,1988,1.302756552,,,,
Egypt,1989,1.373283848,,,,
Egypt,1990,1.408764511,,,,
Egypt,1991,1.427157655,,,,
Egypt,1992,1.41345378,,,,
Egypt,1993,1.414486159,,,,
Egypt,1994,1.487619061,,,,
Egypt,1995,1.576154182,,,,
Egypt,1996,1.660596527,,,,
Egypt,1997,1.729801361,,,,
Egypt,1998,1.801106222,,,,
Egypt,1999,1.932799617,,,,
Egypt,2000,2.04672042,,,,
Egypt,2001,2.135929775,,,,
Egypt,2002,2.196877749,,,,
Egypt,2003,2.325569876,,,,
Egypt,2004,2.455393798,,,,
Egypt,2005,2.517899829,,,,
Egypt,2006,2.651919585,,,,
Egypt,2007,2.824485837,,,,
Egypt,2008,2.994617344,,,,
Egypt,2009,3.102016777,,,,
Egypt,2010,3.222402349,,,,
Egypt,2011,3.389665479,,,,
Egypt,2012,3.527656959,,,,
Egypt,2013,3.503767435,,,,
Egypt,2014,3.463097478,,,,
Egypt,2015,3.513989216,,,,
Egypt,2016,3.708938716,,,,
Egypt,2017,3.854683107,,,,
Egypt,2018,3.856844228,,,,
Egypt,2019,3.783981714,,,,
Egypt,2020,3.560647778,,,,
Egypt,2021,3.811475676,,,,
Egypt,2022,3.983185135,,,,
Egypt,2023,3.93754939,,,,
Morocco,1965,0.063939455,,,,
Morocco,1966,0.084186589,,,,
Morocco,1967,0.088703095,,,,
Morocco,1968,0.095228297,,,,
Morocco,1969,0.104432447,,,,
Morocco,1970,0.10935032,,,,
Morocco,1971,0.116207884,,,,
Morocco,1972,0.125604034,,,,
Morocco,1973,0.139522318,,,,
Morocco,1974,0.149150325,,,,
Morocco,1975,0.151596459,,,,
Morocco,1976,0.16430137,,,,
Morocco,1977,0.184285867,,,,
Morocco,1978,0.195614082,,,,
Morocco,1979,0.218170136,,,,
Morocco,1980,0.218791838,,,,
Morocco,1981,0.212220926,,,,
Morocco,1982,0.218698137,,,,
Morocco,1983,0.224536116,,,,
Morocco,1984,0.227534146,,,,
Morocco,1985,0.23508998,,,,
Morocco,1986,0.243126532,,,,
Morocco,1987,0.250434213,,,,
Morocco,1988,0.264552616,,,,
Morocco,1989,0.291049432,,,,
Morocco,1990,0.297920734,,,,
Morocco,1991,0.301693708,,,,
Morocco,1992,0.337605543,,,,
Morocco,1993,0.341157208,,,,
Morocco,1994,0.376035932,,,,
Morocco,1995,0.368826618,,,,
Morocco,1996,0.385608834,,,,
Morocco,1997,0.400873641,,,,
Morocco,1998,0.411162118,,,,
Morocco,1999,0.426571278,,,,
Morocco,2000,0.422868149,,,,
Morocco,2001,0.45685961,,,,
Morocco,2002,0.468331139,,,,
Morocco,2003,0.469620598,,,,
Morocco,2004,0.534826875,,,,
Morocco,2005,0.580802057,,,,
Morocco,2006,0.59279309,,,,
Morocco,2007,0.587622076,,,,
Morocco,2008,0.648470892,,,,
Morocco,2009,0.632842882,,,,
Morocco,2010,0.701843019,,,,
Morocco,2011,0.737090884,,,,
Morocco,2012,0.750318517,,,,
Morocco,2013,0.770325006,,,,
Morocco,2014,0.781290267,,,,
Morocco,2015,0.795091704,,,,
Morocco,2016,0.803967226,,,,
Morocco,2017,0.841682618,,,,
Morocco,2018,0.870530393,,,,
Morocco,2019,0.949827568,,,,
Morocco,2020,0.873122289,,,,
Morocco,2021,0.968596186,,,,
Morocco,2022,0.961404685,,,,
Morocco,2023,0.976611736,,,,
South Africa,1965,1.275222692,,,,
South Africa,1966,1.283144233,,,,
South Africa,1967,1.336157441,,,,
South Africa,1968,1.41014855,,,,
South Africa,1969,1.451933117,,,,
South Africa,1970,1.517320419,,,,
South Africa,1971,1.634495029,,,,
South Africa,1972,1.688505518,,,,
South Africa,1973,1.816577278,,,,
South Africa,1974,1.868740485,,,,
South Africa,1975,1.992267535,,,,
South Africa,1976,2.079366813,,,,
South Africa,1977,2.130336421,,,,
South Africa,1978,2.109625337,,,,
South Africa,1979,2.178352706,,,,
South Africa,1980,2.325111185,,,,
South Africa,1981,2.706934305,,,,
South Africa,1982,2.911375675,,,,
South Africa,1983,2.950031413,,,,
South Africa,1984,3.223877857,,,,
South Africa,1985,3.292402067,,,,
South Africa,1986,3.354123972,,,,
South Africa,1987,3.407223412,,,,
South Africa,1988,3.75227867,,,,
South Africa,1989,3.584597982,,,,
South Africa,1990,3.706807993,,,,
South Africa,1991,3.68009335,,,,
South Africa,1992,3.697337438,,,,
South Africa,1993,3.690928972,,,,
South Africa,1994,3.849512366,,,,
South Africa,1995,4.023059066,,,,
South Africa,1996,4.103145561,,,,
South Africa,1997,4.195953846,,,,
South Africa,1998,4.122091611,,,,
South Africa,1999,4.261480856,,,,
South Africa,2000,4.267379438,,,,
South Africa,2001,4.289530978,,,,
South Africa,2002,4.180049199,,,,
South Africa,2003,4.528646675,,,,
South Africa,2004,4.941985737,,,,
South Africa,2005,4.677557302,,,,
South Africa,2006,4.773818212,,,,
South Africa,2007,4.903902662,,,,
South Africa,2008,5.25490627,,,,
South Africa,2009,5.231569882,,,,
South Africa,2010,5.270358476,,,,
South Africa,2011,5.206368847,,,,
South Africa,2012,5.125791806,,,,
South Africa,2013,5.148439471,,,,
South Africa,2014,5.208124003,,,,
South Africa,2015,5.103727684,,,,
South Africa,2016,5.336780541,,,,
South Africa,2017,5.316974027,,,,
South Africa,2018,5.116226562,,,,
South Africa,2019,5.348519831,,,,
South Africa,2020,5.014426216,,,,
South Africa,2021,5.061932831,,,,
South Africa,2022,4.871754973,,,,
South Africa,2023,4.853098626,,,,
Eastern Africa,1965,0.393083554,,,,
Eastern Africa,1966,0.429445166,,,,
Eastern Africa,1967,0.445847425,,,,
Eastern Africa,1968,0.461663136,,,,
Eastern Africa,1969,0.495999986,,,,
Eastern Africa,1970,0.557848985,,,,
Eastern Africa,1971,0.561503988,,,,
Eastern Africa,1972,0.581229298,,,,
Eastern Africa,1973,0.614838263,,,,
Eastern Africa,1974,0.641273754,,,,
Eastern Africa,1975,0.629388827,,,,
Eastern Africa,1976,0.680337684,,,,
Eastern Africa,1977,0.688473574,,,,
Eastern Africa,1978,0.672156297,,,,
Eastern Africa,1979,0.691174455,,,,
Eastern Africa,1980,0.689022345,,,,
Eastern Africa,1981,0.67978006,,,,
Eastern Africa,1982,0.666209939,,,,
Eastern Africa,1983,0.688530934,,,,
Eastern Africa,1984,0.67411919,,,,
Eastern Africa,1985,0.709450786,,,,
Eastern Africa,1986,0.720297101,,,,
Eastern Africa,1987,0.719597013,,,,
Eastern Africa,1988,0.781681084,,,,
Eastern Africa,1989,0.778157239,,,,
Eastern Africa,1990,0.875185609,,,,
Eastern Africa,1991,0.839690627,,,,
Eastern Africa,1992,0.825831622,,,,
Eastern Africa,1993,0.889996117,,,,
Eastern Africa,1994,0.887773102,,,,
Eastern Africa,1995,0.896888803,,,,
Eastern Africa,1996,0.88952742,,,,
Eastern Africa,1997,0.944616012,,,,
Eastern Africa,1998,1.008080358,,,,
Eastern Africa,1999,1.032525066,,,,
Eastern Africa,2000,1.023053643,,,,
Eastern Africa,2001,1.113682124,,,,
Eastern Africa,2002,1.128403504,,,,
Eastern Africa,2003,1.137003745,,,,
Eastern Africa,2004,1.211103868,,,,
Eastern Africa,2005,1.267638464,,,,
Eastern Africa,2006,1.316263179,,,,
Eastern Africa,2007,1.386224001,,,,
Eastern Africa,2008,1.374768881,,,,
Eastern Africa,2009,1.461233609,,,,
Eastern Africa,2010,1.588521326,,,,
Eastern Africa,2011,1.652827895,,,,
Eastern Africa,2012,1.722388072,,,,
Eastern Africa,2013,1.872798934,,,,
Eastern Africa,2014,2.053942706,,,,
Eastern Africa,2015,2.134487226,,,,
Eastern Africa,2016,2.104665389,,,,
Eastern Africa,2017,2.245541176,,,,
Eastern Africa,2018,2.374896452,,,,
Eastern Africa,2019,2.359461488,,,,
Eastern Africa,2020,2.28864909,,,,
Eastern Africa,2021,2.446805525,,,,
Eastern Africa,2022,2.405108636,,,,
Eastern Africa,2023,2.468343381,,,,
Middle Africa,1965,0.136849175,,,,
Middle Africa,1966,0.140716573,,,,
Middle Africa,1967,0.139606891,,,,
Middle Africa,1968,0.145101935,,,,
Middle Africa,1969,0.152033653,,,,
Middle Africa,1970,0.159548766,,,,
Middle Africa,1971,0.181280403,,,,
Middle Africa,1972,0.187768736,,,,
Middle Africa,1973,0.210098505,,,,
Middle Africa,1974,0.215441052,,,,
Middle Africa,1975,0.204557565,,,,
Middle Africa,1976,0.200132277,,,,
Middle Africa,1977,0.212552755,,,,
Middle Africa,1978,0.236734852,,,,
Middle Africa,1979,0.238085618,,,,
Middle Africa,1980,0.249386484,,,,
Middle Africa,1981,0.264548394,,,,
Middle Africa,1982,0.256778634,,,,
Middle Africa,1983,0.284303763,,,,
Middle Africa,1984,0.270591505,,,,
Middle Africa,1985,0.303880143,,,,
Middle Africa,1986,0.300862999,,,,
Middle Africa,1987,0.307309503,,,,
Middle Africa,1988,0.323020991,,,,
Middle Africa,1989,0.340581582,,,,
Middle Africa,1990,0.315789162,,,,
Middle Africa,1991,0.298464629,,,,
Middle Africa,1992,0.306382273,,,,
Middle Africa,1993,0.304167744,,,,
Middle Africa,1994,0.294788202,,,,
Middle Africa,1995,0.30606663,,,,
Middle Africa,1996,0.306818629,,,,
Middle Africa,1997,0.305385433,,,,
Middle Africa,1998,0.294584991,,,,
Middle Africa,1999,0.306815875,,,,
Middle Africa,2000,0.338718698,,,,
Middle Africa,2001,0.346117832,,,,
Middle Africa,2002,0.365150427,,,,
Middle Africa,2003,0.3915944,,,,
Middle Africa,2004,0.472489104,,,,
Middle Africa,2005,0.458780911,,,,
Middle Africa,2006,0.513840762,,,,
Middle Africa,2007,0.533264065,,,,
Middle Africa,2008,0.583541255,,,,
Middle Africa,2009,0.618911148,,,,
Middle Africa,2010,0.684360105,,,,
Middle Africa,2011,0.716035688,,,,
Middle Africa,2012,0.791480885,,,,
Middle Africa,2013,0.894172816,,,,
Middle Africa,2014,0.933878669,,,,
Middle Africa,2015,0.937212918,,,,
Middle Africa,2016,0.944436679,,,,
Middle Africa,2017,0.944830997,,,,
Middle Africa,2018,0.985815457,,,,
Middle Africa,2019,1.012403182,,,,
Middle Africa,2020,0.945237507,,,,
Middle Africa,2021,1.049071744,,,,
Middle Africa,2022,1.115078282,,,,
Middle Africa,2023,1.128839707,,,,
Western Africa,1965,0.207096655,,,,
Western Africa,1966,0.219226026,,,,
Western Africa,1967,0.225005357,,,,
Western Africa,1968,0.235338669,,,,
Western Africa,1969,0.260800753,,,,
Western Africa,1970,0.283137697,,,,
Western Africa,1971,0.342974058,,,,
Western Africa,1972,0.368220001,,,,
Western Africa,1973,0.417731537,,,,
Western Africa,1974,0.434819323,,,,
Western Africa,1975,0.470826424,,,,
Western Africa,1976,0.528715804,,,,
Western Africa,1977,0.58893964,,,,
Western Africa,1978,0.618947389,,,,
Western Africa,1979,0.691206101,,,,
Western Africa,1980,0.739269035,,,,
Western Africa,1981,0.829098376,,,,
Western Africa,1982,0.863875468,,,,
Western Africa,1983,0.792580935,,,,
Western Africa,1984,0.728370551,,,,
Western Africa,1985,0.781923822,,,,
Western Africa,1986,0.771865805,,,,
Western Africa,1987,0.807149622,,,,
Western Africa,1988,0.861364151,,,,
Western Africa,1989,0.908378877,,,,
Western Africa,1990,0.885094149,,,,
Western Africa,1991,0.944271887,,,,
Western Africa,1992,1.019822968,,,,
Western Africa,1993,1.026004014,,,,
Western Africa,1994,1.011512713,,,,
Western Africa,1995,1.043697904,,,,
Western Africa,1996,1.128494971,,,,
Western Africa,1997,1.126596729,,,,
Western Africa,1998,1.146917705,,,,
Western Africa,1999,1.14764682,,,,
Western Africa,2000,1.231376307,,,,
Western Africa,2001,1.337125739,,,,
Western Africa,2002,1.46428344,,,,
Western Africa,2003,1.443895325,,,,
Western Africa,2004,1.485147074,,,,
Western Africa,2005,1.544711144,,,,
Western Africa,2006,1.404904608,,,,
Western Africa,2007,1.500231982,,,,
Western Africa,2008,1.606648577,,,,
Western Africa,2009,1.503554402,,,,
Western Africa,2010,1.585049801,,,,
Western Africa,2011,1.728611725,,,,
Western Africa,2012,1.815474296,,,,
Western Africa,2013,1.835436025,,,,
Western Africa,2014,1.887989032,,,,
Western Africa,2015,2.181970599,,,,
Western Africa,2016,2.25357513,,,,
Western Africa,2017,2.407582052,,,,
Western Africa,2018,2.695213016,,,,
Western Africa,2019,2.774923011,,,,
Western Africa,2020,2.810516038,,,,
Western Africa,2021,3.311809545,,,,
Western Africa,2022,3.340782228,,,,
Western Africa,2023,3.270162313,,,,
Other Northern Africa,1965,0.078959964,,,,
Other Northern Africa,1966,0.083726265,,,,
Other Northern Africa,1967,0.08841127,,,,
Other Northern Africa,1968,0.098180033,,,,
Other Northern Africa,1969,0.104567008,,,,
Other Northern Africa,1970,0.118232275,,,,
Other Northern Africa,1971,0.105119512,,,,
Other Northern Africa,1972,0.131457785,,,,
Other Northern Africa,1973,0.173910147,,,,
Other Northern Africa,1974,0.188187757,,,,
Other Northern Africa,1975,0.20922762,,,,
Other Northern Africa,1976,0.247549411,,,,
Other Northern Africa,1977,0.281371691,,,,
Other Northern Africa,1978,0.313921984,,,,
Other Northern Africa,1979,0.410729872,,,,
Other Northern Africa,1980,0.433564466,,,,
Other Northern Africa,1981,0.463681294,,,,
Other Northern Africa,1982,0.469214106,,,,
Other Northern Africa,1983,0.503935997,,,,
Other Northern Africa,1984,0.494493937,,,,
Other Northern Africa,1985,0.55744498,,,,
Other Northern Africa,1986,0.570569831,,,,
Other Northern Africa,1987,0.632027813,,,,
Other Northern Africa,1988,0.642125533,,,,
Other Northern Africa,1989,0.691965344,,,,
Other Northern Africa,1990,0.674628255,,,,
Other Northern Africa,1991,0.670935824,,,,
Other Northern Africa,1992,0.66685197,,,,
Other Northern Africa,1993,0.706537224,,,,
Other Northern Africa,1994,0.7715715,,,,
Other Northern Africa,1995,0.813813754,,,,
Other Northern Africa,1996,0.833749268,,,,
Other Northern Africa,1997,0.866853274,,,,
Other Northern Africa,1998,0.902939635,,,,
Other Northern Africa,1999,0.892985751,,,,
Other Northern Africa,2000,0.962115332,,,,
Other Northern Africa,2001,0.98369604,,,,
Other Northern Africa,2002,0.974023247,,,,
Other Northern Africa,2003,1.010121426,,,,
Other Northern Africa,2004,1.091900118,,,,
Other Northern Africa,2005,1.114660351,,,,
Other Northern Africa,2006,1.127882742,,,,
Other Northern Africa,2007,1.099390247,,,,
Other Northern Africa,2008,1.140891258,,,,
Other Northern Africa,2009,1.21743703,,,,
Other Northern Africa,2010,1.256016933,,,,
Other Northern Africa,2011,0.905862323,,,,
Other Northern Africa,2012,1.083022069,,,,
Other Northern Africa,2013,1.165010516,,,,
Other Northern Africa,2014,1.146852654,,,,
Other Northern Africa,2015,1.073290641,,,,
Other Northern Africa,2016,1.101623624,,,,
Other Northern Africa,2017,1.229951933,,,,
Other Northern Africa,2018,1.246914923,,,,
Other Northern Africa,2019,1.264532537,,,,
Other Northern Africa,2020,1.131059242,,,,
Other Northern Africa,2021,1.358095001,,,,
Other Northern Africa,2022,1.41623995,,,,
Other Northern Africa,2023,1.472065654,,,,
Other Southern Africa,1965,0.00417517,,,,
Other Southern Africa,1966,0.005371751,,,,
Other Southern Africa,1967,0.005836726,,,,
Other Southern Africa,1968,0.006420536,,,,
Other Southern Africa,1969,0.006947727,,,,
Other Southern Africa,1970,0.008002924,,,,
Other Southern Africa,1971,0.008419613,,,,
Other Southern Africa,1972,0.008984549,,,,
Other Southern Africa,1973,0.010149499,,,,
Other Southern Africa,1974,0.01232526,,,,
Other Southern Africa,1975,0.013461365,,,,
Other Southern Africa,1976,0.016757806,,,,
Other Southern Africa,1977,0.018248857,,,,
Other Southern Africa,1978,0.033996349,,,,
Other Southern Africa,1979,0.035734198,,,,
Other Southern Africa,1980,0.036873786,,,,
Other Southern Africa,1981,0.037157383,,,,
Other Southern Africa,1982,0.037403992,,,,
Other Southern Africa,1983,0.035194804,,,,
Other Southern Africa,1984,0.036500973,,,,
Other Southern Africa,1985,0.039464653,,,,
Other Southern Africa,1986,0.042026515,,,,
Other Southern Africa,1987,0.043049159,,,,
Other Southern Africa,1988,0.046608439,,,,
Other Southern Africa,1989,0.050395815,,,,
Other Southern Africa,1990,0.090758057,,,,
Other Southern Africa,1991,0.09257466,,,,
Other Southern Africa,1992,0.099670176,,,,
Other Southern Africa,1993,0.099938939,,,,
Other Southern Africa,1994,0.101911364,,,,
Other Southern Africa,1995,0.110814418,,,,
Other Southern Africa,1996,0.104661881,,,,
Other Southern Africa,1997,0.109045296,,,,
Other Southern Africa,1998,0.121255907,,,,
Other Southern Africa,1999,0.130845412,,,,
Other Southern Africa,2000,0.133768577,,,,
Other Southern Africa,2001,0.135768364,,,,
Other Southern Africa,2002,0.135577937,,,,
Other Southern Africa,2003,0.135753303,,,,
Other Southern Africa,2004,0.136590509,,,,
Other Southern Africa,2005,0.147089529,,,,
Other Southern Africa,2006,0.143534959,,,,
Other Southern Africa,2007,0.149181591,,,,
Other Southern Africa,2008,0.155099639,,,,
Other Southern Africa,2009,0.16006234,,,,
Other Southern Africa,2010,0.146192907,,,,
Other Southern Africa,2011,0.16472661,,,,
Other Southern Africa,2012,0.183162623,,,,
Other Southern Africa,2013,0.183037783,,,,
Other Southern Africa,2014,0.198701717,,,,
Other Southern Africa,2015,0.199352743,,,,
Other Southern Africa,2016,0.195434179,,,,
Other Southern Africa,2017,0.207517961,,,,
Other Southern Africa,2018,0.212706688,,,,
Other Southern Africa,2019,0.203544943,,,,
Other Southern Africa,2020,0.185046624,,,,
Other Southern Africa,2021,0.199139392,,,,
Other Southern Africa,2022,0.214334491,,,,
Other Southern Africa,2023,0.224766856,,,,
Australia,1965,1.532736112,,,,
Australia,1966,1.605965501,,,,
Australia,1967,1.703134949,,,,
Australia,1968,1.806097512,,,,
Australia,1969,1.880741748,,,,
Australia,1970,2.052365799,,,,
Australia,1971,2.155707455,,,,
Australia,1972,2.253942072,,,,
Australia,1973,2.409681339,,,,
Australia,1974,2.56284385,,,,
Australia,1975,2.606040672,,,,
Australia,1976,2.696717486,,,,
Australia,1977,2.829486644,,,,
Australia,1978,2.920395126,,,,
Australia,1979,3.028649123,,,,
Australia,1980,3.039289074,,,,
Australia,1981,3.088058041,,,,
Australia,1982,3.059710082,,,,
Australia,1983,3.029657659,,,,
Australia,1984,3.136879428,,,,
Australia,1985,3.226655321,,,,
Australia,1986,3.284680619,,,,
Australia,1987,3.37513721,,,,
Australia,1988,3.532731266,,,,
Australia,1989,3.706966395,,,,
Australia,1990,3.783885651,,,,
Australia,1991,3.758183248,,,,
Australia,1992,3.817512963,,,,
Australia,1993,3.903993905,,,,
Australia,1994,4.051985155,,,,
Australia,1995,4.155476322,,,,
Australia,1996,4.277292727,,,,
Australia,1997,4.382236911,,,,
Australia,1998,4.486789924,,,,
Australia,1999,4.670450448,,,,
Australia,2000,4.698934257,,,,
Australia,2001,4.735387048,,,,
Australia,2002,4.830282431,,,,
Australia,2003,4.899104262,,,,
Australia,2004,5.055998866,,,,
Australia,2005,5.077260756,,,,
Australia,2006,5.295016448,,,,
Australia,2007,5.422201321,,,,
Australia,2008,5.514283673,,,,
Australia,2009,5.43436046,,,,
Australia,2010,5.431819051,,,,
Australia,2011,5.61096849,,,,
Australia,2012,5.53000668,,,,
Australia,2013,5.600110208,,,,
Australia,2014,5.639249218,,,,
Australia,2015,5.764573873,,,,
Australia,2016,5.783409646,,,,
Australia,2017,5.765925205,,,,
Australia,2018,5.849953982,,,,
Australia,2019,6.047437835,,,,
Australia,2020,5.706454901,,,,
Australia,2021,5.720670194,,,,
Australia,2022,5.979657817,,,,
Australia,2023,6.020841075,,,,
Bangladesh,1965,0,,,,
Bangladesh,1966,0,,,,
Bangladesh,1967,0,,,,
Bangladesh,1968,0,,,,
Bangladesh,1969,0,,,,
Bangladesh,1970,0,,,,
Bangladesh,1971,0.048264766,,,,
Bangladesh,1972,0.054686169,,,,
Bangladesh,1973,0.070128913,,,,
Bangladesh,1974,0.074687584,,,,
Bangladesh,1975,0.076791994,,,,
Bangladesh,1976,0.089614843,,,,
Bangladesh,1977,0.091577558,,,,
Bangladesh,1978,0.09728613,,,,
Bangladesh,1979,0.10726163,,,,
Bangladesh,1980,0.125101371,,,,
Bangladesh,1981,0.132622898,,,,
Bangladesh,1982,0.146308846,,,,
Bangladesh,1983,0.144684698,,,,
Bangladesh,1984,0.156393081,,,,
Bangladesh,1985,0.173786772,,,,
Bangladesh,1986,0.189131673,,,,
Bangladesh,1987,0.208744371,,,,
Bangladesh,1988,0.232474939,,,,
Bangladesh,1989,0.250611288,,,,
Bangladesh,1990,0.265883044,,,,
Bangladesh,1991,0.2565166,,,,
Bangladesh,1992,0.279757993,,,,
Bangladesh,1993,0.307568709,,,,
Bangladesh,1994,0.32648427,,,,
Bangladesh,1995,0.385591055,,,,
Bangladesh,1996,0.403928871,,,,
Bangladesh,1997,0.42440691,,,,
Bangladesh,1998,0.45201306,,,,
Bangladesh,1999,0.457147326,,,,
Bangladesh,2000,0.490035114,,,,
Bangladesh,2001,0.560106113,,,,
Bangladesh,2002,0.561683201,,,,
Bangladesh,2003,0.593696688,,,,
Bangladesh,2004,0.6313226,,,,
Bangladesh,2005,0.684476477,,,,
Bangladesh,2006,0.740665836,,,,
Bangladesh,2007,0.761674667,,,,
Bangladesh,2008,0.801988133,,,,
Bangladesh,2009,0.882928633,,,,
Bangladesh,2010,0.903630843,,,,
Bangladesh,2011,0.977473068,,,,
Bangladesh,2012,1.061829639,,,,
Bangladesh,2013,1.103259434,,,,
Bangladesh,2014,1.146310874,,,,
Bangladesh,2015,1.386064584,,,,
Bangladesh,2016,1.391897676,,,,
Bangladesh,2017,1.450218713,,,,
Bangladesh,2018,1.548724168,,,,
Bangladesh,2019,1.736864165,,,,
Bangladesh,2020,1.64624977,,,,
Bangladesh,2021,1.772570034,,,,
Bangladesh,2022,1.864708938,,,,
Bangladesh,2023,1.830561384,,,,
China,1965,5.530299153,,,,
China,1966,6.009508569,,,,
China,1967,5.403846312,,,,
China,1968,5.460105073,,,,
China,1969,6.64267008,,,,
China,1970,8.502114445,,,,
China,1971,10.08044697,,,,
China,1972,10.86781202,,,,
China,1973,11.47281471,,,,
China,1974,11.83234218,,,,
China,1975,13.24958926,,,,
China,1976,13.9493759,,,,
China,1977,15.21054783,,,,
China,1978,16.67531773,,,,
China,1979,17.17857283,,,,
China,1980,17.37912226,,,,
China,1981,17.14985889,,,,
China,1982,17.91673285,,,,
China,1983,19.07171389,,,,
China,1984,20.4665201,,,,
China,1985,22.14133584,,,,
China,1986,23.19878283,,,,
China,1987,25.02086025,,,,
China,1988,26.88160396,,,,
China,1989,28.21117157,,,,
China,1990,28.57769753,,,,
China,1991,30.01539839,,,,
China,1992,31.58535074,,,,
China,1993,34.04748217,,,,
China,1994,36.17572382,,,,
China,1995,37.26957034,,,,
China,1996,39.26681797,,,,
China,1997,39.53208048,,,,
China,1998,39.60203898,,,,
China,1999,40.98984423,,,,
China,2000,42.48102343,,,,
China,2001,44.89222731,,,,
China,2002,48.88976633,,,,
China,2003,56.94752261,,,,
China,2004,66.63288805,,,,
China,2005,75.69779453,,,,
China,2006,82.9739989,,,,
China,2007,90.17847081,,,,
China,2008,93.67366702,,,,
China,2009,97.77203649,,,,
China,2010,104.6001941,,,,
China,2011,112.8115282,,,,
China,2012,117.4470456,,,,
China,2013,121.8692339,,,,
China,2014,125.0246347,,,,
China,2015,126.4895534,,,,
China,2016,126.9997664,,,,
China,2017,131.9377817,,,,
China,2018,138.2747188,,,,
China,2019,144.6787611,,,,
China,2020,149.3773659,,,,
China,2021,157.8492196,,,,
China,2022,160.2587355,,,,
China,2023,170.7392316,,,,
China Hong Kong SAR,1965,0.094687243,,,,
China Hong Kong SAR,1966,0.102692957,,,,
China Hong Kong SAR,1967,0.121294091,,,,
China Hong Kong SAR,1968,0.131141119,,,,
China Hong Kong SAR,1969,0.15407979,,,,
China Hong Kong SAR,1970,0.165534034,,,,
China Hong Kong SAR,1971,0.174814765,,,,
China Hong Kong SAR,1972,0.198554714,,,,
China Hong Kong SAR,1973,0.205927476,,,,
China Hong Kong SAR,1974,0.210807085,,,,
China Hong Kong SAR,1975,0.198457543,,,,
China Hong Kong SAR,1976,0.234327506,,,,
China Hong Kong SAR,1977,0.253021687,,,,
China Hong Kong SAR,1978,0.262860664,,,,
China Hong Kong SAR,1979,0.269146664,,,,
China Hong Kong SAR,1980,0.275024972,,,,
China Hong Kong SAR,1981,0.293073088,,,,
China Hong Kong SAR,1982,0.321661085,,,,
China Hong Kong SAR,1983,0.341074772,,,,
China Hong Kong SAR,1984,0.349425986,,,,
China Hong Kong SAR,1985,0.362765685,,,,
China Hong Kong SAR,1986,0.380127296,,,,
China Hong Kong SAR,1987,0.417670205,,,,
China Hong Kong SAR,1988,0.481136695,,,,
China Hong Kong SAR,1989,0.514294058,,,,
China Hong Kong SAR,1990,0.501687869,,,,
China Hong Kong SAR,1991,0.5198019,,,,
China Hong Kong SAR,1992,0.611744106,,,,
China Hong Kong SAR,1993,0.667808294,,,,
China Hong Kong SAR,1994,0.605134413,,,,
China Hong Kong SAR,1995,0.650450292,,,,
China Hong Kong SAR,1996,0.650127679,,,,
